
"RESULT"
"STATUS","0"
"ERROR_MSG","正常に終了しました。"
"DATE","2021-09-30T10:27:20.879+09:00"
"RESULT_INF"
"TOTAL_NUMBER","890346"
"FROM_NUMBER","800001"
"TO_NUMBER","890346"
"TABLE_INF","0002060007"
"STAT_NAME","00200531","労働力調査"
"GOV_ORG","00200","総務省"
"STATISTICS_NAME","労働力調査 基本集計　全都道府県 全国 月次"
"TITLE","1-4-2","農林業・非農林業，従業上の地位，配偶関係，年齢階級別就業者数（1985年1月～（2005年12月以前は女性のみ））"
"CYCLE","月次"
"SURVEY_DATE","0"
"OPEN_DATE","2021-08-31"
"SMALL_AREA","0"
"COLLECT_AREA","全国"
"MAIN_CATEGORY","03","労働・賃金"
"SUB_CATEGORY","01","労働力"
"OVERALL_TOTAL_NUMBER","890346"
"UPDATED_DATE","2021-09-29"
"STATISTICS_NAME_SPEC","労働力調査","基本集計　全都道府県","全国","月次","",""
"DESCRIPTION","","労働力調査では結果を算出するための基礎となる人口（ベンチマーク人口）として推計人口を用いています。<br />1982年から5年ごとに算出の基礎となるベンチマーク人口の基準を切り替えており，それぞれ切替えに伴う変動があります。<br />長期時系列表や速報では，2005年10月から2016年12月までの期間を含む数値を，基準切替え後のベンチマーク人口に基づいて遡及又は補正した時系列接続用数値に置き換えて掲載しています。<br />結果原表及びデータベース収録の数値は，公表当時の数値です。<br />このため，当該期間は，長期時系列表の数値とデータベースの数値とで異なる場合があります。","","","",""
"TITLE_SPEC","","農林業・非農林業，従業上の地位，配偶関係，年齢階級別就業者数（1985年1月～（2005年12月以前は女性のみ））","","","",""
"NOTE","*","分母が小さいため比率を計算していない。"
"NOTE","***","該当数値がないもの　又は　集計していないもの(2002年２月以降)。　なお，2002年１月以前については http://www.stat.go.jp/data/roudou/chuui.htm 参照"
"NOTE","0","数値が表章単位に満たないもの(2002年２月以降)。　なお，2002年１月以前については http://www.stat.go.jp/data/roudou/chuui.htm 参照"
"NOTE","…","東日本大震災の影響により，岩手県，宮城県及び福島県において，調査の実施が困難となりました。このため，平成23年3月分から8月分までの期間を含む全国及び東北地域の結果については掲載していません。"
"VALUE"
"tab_code","表章項目","cat01_code","産業","cat02_code","性別","cat03_code","従業上の地位","cat04_code","年齢階級","cat05_code","配偶関係","area_code","地域","time_code","時間軸（月次）","unit","value","annotation"
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2006000808","2006年8月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2006001212","2006年12月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2007000909","2007年9月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2008000101","2008年1月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2008000505","2008年5月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2008000808","2008年8月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2008001111","2008年11月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2008001212","2008年12月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2010000606","2010年6月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2010000707","2010年7月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2011000202","2011年2月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2011000303","2011年3月","万人","…",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2011000404","2011年4月","万人","…",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2011000505","2011年5月","万人","…",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2011000606","2011年6月","万人","…",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2011000707","2011年7月","万人","…",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2011000808","2011年8月","万人","…",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2011001212","2011年12月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2012000303","2012年3月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2012000505","2012年5月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2012000606","2012年6月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2014000909","2014年9月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2014001010","2014年10月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2014001111","2014年11月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2015000404","2015年4月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2015000707","2015年7月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2015001111","2015年11月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2016000707","2016年7月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2016000808","2016年8月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2017000202","2017年2月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2019000404","2019年4月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2019000707","2019年7月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","11","40～44歳","03","死別・離別","00000","全国","2021000707","2021年7月","万人","0",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2000000101","2000年1月","万人","2",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2000000202","2000年2月","万人","2",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2000000303","2000年3月","万人","3",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2000000404","2000年4月","万人","2",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2000000505","2000年5月","万人","2",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2000000606","2000年6月","万人","3",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2000000707","2000年7月","万人","3",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2000000808","2000年8月","万人","3",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2000000909","2000年9月","万人","2",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2000001010","2000年10月","万人","3",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2000001111","2000年11月","万人","3",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2000001212","2000年12月","万人","2",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2001000101","2001年1月","万人","2",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2001000202","2001年2月","万人","2",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2001000303","2001年3月","万人","3",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2001000404","2001年4月","万人","3",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2001000505","2001年5月","万人","2",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2001000606","2001年6月","万人","2",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2001000707","2001年7月","万人","3",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2001000808","2001年8月","万人","3",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2001000909","2001年9月","万人","3",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2001001010","2001年10月","万人","2",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2001001111","2001年11月","万人","3",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2001001212","2001年12月","万人","4",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2002000101","2002年1月","万人","3",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2002000202","2002年2月","万人","2",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2002000303","2002年3月","万人","2",""
"01","実数(人口)","004","非農林業","2","女","07","家族従業者のうち週１～14時間","13","45～49歳","00","総数","00000","全国","2002000404","2002年4月","万人","2",""
